1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,t1,t2,control_number1,control_number2,Final_preds,control_number
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,5,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,72.0,100.0,39,43,82,38.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,2,2,5,1,2,3,4,6,6,2,2,2,6,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,83.0,115.0,30,46,76,39.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,73.8,103.0,38,35,73,39.0
5,3,6,4,1,5,5,6,3,3,4,1,5,1,6,6,4,5,2,3,5,2,1,6,5,5,4,3,4,5,1,1,2,5,1,4,6,1,4,3,5,1,2,1,5,2,2,4,6,4,2,2,5,4,6,52.4,77.0,56,29,85,39.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,73.2,101.0,38,47,85,39.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,5,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,4,2,2,4,2,5,2,3,5,2,4,5,3,80.2,114.0,44,39,83,39.0
2,5,2,2,2,2,3,2,2,2,4,6,1,4,2,3,5,2,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,1,4,1,3,3,4,4,5,4,3,5,2,4,5,3,67.0,94.0,58,13,71,39.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,2,5,3,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,4,5,2,3,5,2,4,5,3,70.6,97.0,27,43,70,39.0
2,2,2,2,2,2,2,2,3,2,4,6,1,6,4,2,5,2,5,1,2,3,4,6,6,2,5,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,78.8,112.0,50,38,88,39.0
2,6,5,2,2,4,2,2,2,2,4,5,2,6,2,2,5,2,2,1,2,3,4,6,2,2,2,3,6,2,4,2,1,4,1,2,2,2,1,2,5,2,2,2,4,1,2,2,2,3,3,5,3,3,2,77.19999999999997,109.0,47,25,72,39.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,64.39999999999999,86.0,30,65,95,39.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,4,6,3,4,2,5,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,74.6,104.0,44,36,80,39.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,79.0,108.0,33,47,80,39.0
2,6,5,2,2,4,2,2,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,6,2,2,6,3,4,2,1,4,1,2,6,2,3,2,4,2,1,4,4,3,2,2,2,3,3,5,3,3,2,72.0,97.0,20,55,75,39.0
2,4,5,2,2,2,3,2,5,2,4,6,1,4,1,3,1,2,5,1,2,3,1,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,2,5,4,3,5,2,4,5,3,70.6,98.0,43,43,86,39.0
1,2,1,6,4,4,3,2,6,2,6,3,4,5,1,6,2,1,4,6,5,6,1,1,2,2,5,1,2,5,2,6,6,3,4,3,6,5,4,3,5,1,3,2,4,2,4,5,1,4,2,5,4,6,6,56.6,78.0,45,50,95,39.0
2,6,2,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,4,2,6,2,1,2,5,2,2,2,4,3,2,2,2,3,3,5,3,3,2,75.19999999999997,105.0,41,31,72,39.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,6,3,5,2,4,5,3,72.0,99.0,32,43,75,39.0
2,6,2,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,1,2,1,4,4,2,2,2,1,2,5,2,2,2,4,3,2,2,2,3,3,5,3,3,2,75.8,107.0,47,31,78,39.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,38,40,78,39.0
2,2,2,2,2,2,3,2,3,2,4,5,1,4,4,2,1,2,5,1,2,3,4,6,2,2,2,3,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,2,5,2,3,5,2,4,5,3,77.6,107.0,34,42,76,39.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,1,2,2,3,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,72.4,101.0,42,32,74,39.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,5,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,2,3,4,4,5,4,3,5,2,4,5,3,65.8,89.0,40,57,97,39.0
2,5,2,2,2,2,3,2,3,2,4,6,5,4,4,3,2,1,5,1,3,3,1,6,6,2,2,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,2,4,3,5,2,4,5,3,68.6,93.0,32,57,89,39.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,71.8,100.0,45,40,85,39.0
5,1,5,4,5,4,5,5,2,6,1,3,6,1,2,2,6,5,5,2,2,5,6,4,2,4,5,2,1,6,1,2,4,4,5,4,2,5,6,3,5,1,6,2,1,5,2,6,1,2,2,4,3,2,1,59.2,89.0,97,3,100,39.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,39,33,72,39.0
3,6,5,2,2,4,2,6,5,2,4,1,1,6,2,2,5,2,1,4,2,4,4,6,2,6,2,3,6,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,64.8,89.0,55,36,91,39.0
3,6,5,2,2,2,2,6,5,2,4,6,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,3,6,3,4,2,1,4,4,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,67.0,90.0,28,53,81,39.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,6,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.2,113.0,40,38,78,39.0
3,6,2,2,2,4,2,6,5,2,4,1,1,4,2,2,5,2,1,4,2,4,2,6,2,6,2,2,3,3,4,2,1,3,1,2,6,2,3,2,5,2,1,3,4,4,4,2,2,3,3,5,3,3,2,68.39999999999999,92.0,26,58,84,39.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,6,2,2,3,2,5,2,1,3,4,3,2,2,2,5,3,5,3,3,2,69.0,97.0,53,27,80,39.0
3,4,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,3,2,2,2,2,3,5,3,3,2,69.19999999999999,93.0,30,62,92,39.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,1,2,5,2,3,5,2,4,5,3,78.19999999999997,108.0,43,39,82,39.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,2,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,6,2,2,2,3,3,5,3,3,2,76.0,105.0,43,38,81,39.0
2,2,2,2,2,2,2,2,3,2,4,1,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,6,2,2,2,5,2,4,4,2,2,1,4,2,5,2,3,5,2,4,5,3,78.0,111.0,50,33,83,39.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,74.8,103.0,35,48,83,39.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,4,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,6,4,4,5,4,3,5,2,4,5,3,65.19999999999999,86.0,25,71,96,39.0
3,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,1,6,2,6,2,3,6,3,4,2,1,4,4,2,2,2,3,2,5,2,1,3,4,4,2,2,2,3,3,5,3,3,2,67.8,91.0,23,58,81,39.0
2,2,2,2,2,2,3,2,3,2,4,6,1,6,4,2,1,5,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,2,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,76.8,107.0,46,37,83,39.0
2,4,2,1,6,5,6,3,4,4,4,5,1,2,3,5,4,5,1,3,4,2,1,4,4,2,6,6,3,1,6,2,3,6,4,2,5,4,2,5,4,6,2,3,4,2,5,4,4,2,5,2,3,6,5,61.2,80.0,16,85,101,39.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,42,35,77,39.0
2,2,2,3,2,2,2,2,3,2,4,2,1,6,4,2,2,2,2,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,83.0,115.0,33,45,78,40.0
2,2,2,2,2,2,2,2,5,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,4,4,2,2,2,5,2,4,4,2,2,2,4,2,2,2,3,5,2,4,5,3,82.39999999999998,115.0,37,43,80,40.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,41,37,78,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,71.8,100.0,48,37,85,40.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,5,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.2,114.0,45,40,85,40.0
2,6,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,6,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,73.8,103.0,37,36,73,40.0
2,2,2,4,5,1,2,6,2,5,6,5,5,6,6,3,1,2,1,2,5,2,3,4,4,1,4,1,6,5,1,5,3,4,1,2,3,5,1,6,5,3,3,1,6,3,4,5,1,4,2,6,4,2,4,54.99999999999999,80.0,68,30,98,40.0
2,2,2,2,2,2,3,2,3,2,4,6,1,6,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,77.39999999999998,108.0,44,31,75,40.0
3,3,5,2,5,2,4,1,4,2,2,3,2,5,5,2,4,2,4,2,3,3,2,4,2,3,3,6,6,6,1,6,2,2,2,4,1,3,3,4,5,3,2,4,1,1,1,4,6,4,2,4,1,3,1,63.0,83.0,19,84,103,40.0
2,1,2,4,5,1,6,5,1,3,6,5,6,3,2,1,1,4,2,1,4,1,5,6,2,6,2,5,2,5,5,2,2,5,1,3,1,5,5,3,6,6,3,1,4,5,6,3,3,4,4,3,5,5,3,50.6,79.0,70,16,86,40.0
2,5,2,2,2,2,3,2,3,2,4,6,5,4,1,3,2,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,65.0,90.0,67,33,100,40.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,2,1,3,3,3,5,5,4,3,5,2,4,5,3,63.4,89.0,81,16,97,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,5,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,69.0,97.0,54,28,82,40.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,5,2,3,1,6,2,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,4,3,4,4,5,4,3,5,2,4,5,3,66.6,90.0,33,54,87,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,70.4,98.0,45,42,87,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,6,3,5,3,3,2,71.8,100.0,41,35,76,40.0
2,6,5,2,2,2,2,6,5,2,1,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,5,2,3,4,2,1,4,1,2,2,2,1,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,71.6,103.0,60,14,74,40.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,6,2,5,2,1,5,2,4,5,3,78.19999999999997,109.0,46,36,82,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,6,2,3,5,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,67.6,95.0,71,20,91,40.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,6,2,2,6,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,74.8,103.0,34,49,83,40.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,4,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,77.0,105.0,33,52,85,40.0
3,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,2,6,3,4,2,1,4,4,2,6,2,3,1,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,67.8,91.0,22,50,72,40.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,2,4,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,66.6,87.0,8,84,92,40.0
2,6,2,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,5,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,73.8,104.0,54,33,87,40.0
2,2,3,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,2,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,40,32,72,40.0
2,2,2,2,2,2,2,2,3,2,4,1,1,6,4,2,5,2,5,1,2,3,4,1,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.2,113.0,38,40,78,40.0
1,2,5,1,2,6,5,2,4,5,6,6,1,5,3,1,5,5,2,4,6,6,2,4,4,4,6,5,2,5,4,4,2,3,6,4,2,5,4,5,6,5,2,4,4,1,4,2,3,4,3,5,2,6,4,59.0,82.0,45,57,102,40.0
2,6,2,2,2,2,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,2,4,3,2,6,2,3,3,5,3,3,2,75.19999999999997,105.0,42,30,72,40.0
2,2,2,2,2,2,3,2,4,2,4,6,1,4,4,2,1,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,6,2,4,2,3,5,2,4,5,3,79.8,107.0,26,57,83,40.0
5,1,2,4,5,1,2,4,2,6,1,3,5,1,2,2,6,5,4,2,2,5,6,4,2,4,5,2,1,6,1,2,4,4,5,4,2,5,6,3,5,1,6,2,4,5,6,6,1,2,2,4,3,2,1,62.2,88.0,71,28,99,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,4,2,2,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,71.2,98.0,39,40,79,40.0
2,2,2,2,2,2,2,2,3,2,4,1,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,1,4,2,5,2,3,5,2,4,5,3,78.8,111.0,45,43,88,40.0
3,6,5,2,2,2,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,3,6,3,4,2,1,4,4,2,6,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,67.0,91.0,51,36,87,40.0
3,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,4,2,1,4,2,4,4,6,2,6,2,2,6,3,4,2,3,4,4,2,6,2,3,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,69.19999999999999,93.0,36,58,94,40.0
2,6,5,2,2,2,2,2,2,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,4,4,1,2,2,2,1,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,76.0,105.0,40,42,82,40.0
2,6,5,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,5,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,69.6,99.0,50,24,74,40.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,1,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,6,2,5,2,1,5,2,4,5,3,76.8,107.0,47,36,83,40.0
2,2,2,2,2,2,2,2,3,2,4,1,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,4,2,1,2,4,2,2,2,5,2,4,4,2,2,1,4,2,5,2,3,5,2,4,5,3,78.19999999999997,109.0,45,42,87,40.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,2,4,2,2,2,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,77.6,107.0,36,41,77,40.0
2,2,2,2,2,2,2,2,3,2,4,6,1,4,1,3,1,1,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,4,5,2,3,5,2,4,5,3,73.4,100.0,34,55,89,40.0
3,6,2,2,2,4,2,6,5,2,4,1,1,4,2,2,5,2,1,4,2,4,4,3,2,6,2,3,6,3,4,2,6,4,1,2,6,2,2,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,68.39999999999999,92.0,27,59,86,40.0
2,4,5,2,2,2,3,2,3,2,1,6,1,4,1,3,1,2,5,1,2,3,1,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,3,4,4,5,4,3,5,2,4,5,3,69.19999999999999,95.0,39,46,85,41.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,40,42,82,41.0
2,5,2,2,2,2,2,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,4,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,65.8,89.0,38,63,101,41.0
2,2,2,2,2,2,2,2,3,2,4,2,1,4,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,82.39999999999998,115.0,37,44,81,41.0
2,6,5,2,2,4,2,2,2,2,4,5,2,6,2,3,5,2,2,1,2,4,4,6,2,2,2,3,6,2,4,2,1,4,1,2,2,2,1,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,75.19999999999997,105.0,43,29,72,41.0
2,4,2,2,2,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,2,6,2,2,2,2,6,3,4,2,1,4,4,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,76.8,105.0,34,53,87,41.0
2,5,2,2,2,2,3,2,3,2,4,6,5,4,3,3,2,1,5,1,3,3,1,6,6,2,2,2,5,2,2,2,4,3,4,2,2,3,5,2,4,1,1,3,3,4,4,2,4,3,5,2,4,5,3,67.0,93.0,69,25,94,41.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,4,2,1,5,5,1,2,3,4,6,6,2,2,2,5,2,2,2,4,4,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,75.6,103.0,31,56,87,41.0
2,2,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,5,5,1,2,3,4,6,6,2,3,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,6,4,2,5,2,3,5,2,4,5,3,72.6,101.0,41,49,90,41.0
2,4,2,3,2,2,3,2,3,2,4,6,1,4,1,3,1,1,1,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,63.0,83.0,20,85,105,41.0
3,6,5,2,2,4,2,6,5,2,4,1,1,6,2,2,5,2,1,4,3,4,4,6,2,6,2,3,6,3,4,2,1,4,1,2,6,2,3,2,5,2,1,3,4,2,2,2,2,3,3,5,3,3,2,64.8,89.0,56,37,93,41.0
2,4,5,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,2,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,2,2,3,4,4,5,4,3,5,2,4,5,3,67.2,91.0,39,48,87,41.0
2,5,2,2,2,2,2,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,4,3,4,2,2,3,5,2,4,4,1,3,3,4,4,2,4,3,5,2,4,5,3,66.4,90.0,35,55,90,41.0
2,6,5,2,2,4,2,2,2,2,4,5,2,6,2,2,5,2,2,1,2,4,4,6,2,2,2,3,6,2,4,2,1,4,1,2,2,2,1,2,5,2,2,2,4,3,2,2,4,3,3,5,3,3,2,77.39999999999998,107.0,38,40,78,41.0
2,4,2,2,2,2,3,2,3,2,4,6,1,4,1,3,1,1,5,1,3,3,1,6,6,2,3,2,5,2,2,2,6,3,4,2,2,3,5,2,4,4,1,3,3,4,4,5,4,3,5,2,4,5,3,63.6,86.0,39,63,102,41.0
2,6,5,2,5,4,2,6,5,2,4,5,1,6,2,2,5,2,2,4,2,4,4,6,2,2,2,3,6,3,4,2,1,4,1,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,70.4,99.0,55,31,86,41.0
3,3,4,3,6,6,4,4,1,5,4,3,2,2,1,1,5,3,5,4,1,3,2,1,3,2,1,4,1,5,1,2,5,4,6,6,2,2,5,5,6,2,5,5,5,3,3,2,6,5,5,6,6,6,6,51.4,78.0,63,25,88,41.0
2,2,2,2,2,2,2,2,3,2,4,6,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,80.2,113.0,42,37,79,41.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,2,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,3,4,2,5,2,3,5,2,4,5,3,81.6,115.0,42,36,78,41.0
2,2,2,2,2,2,2,2,3,2,4,2,1,6,4,2,5,2,5,1,2,3,4,6,6,2,2,2,5,2,2,2,1,2,4,2,2,2,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.6,115.0,41,31,72,41.0
2,2,2,2,2,2,3,2,3,2,4,6,1,6,4,2,1,2,2,1,2,3,4,6,2,2,2,2,5,2,2,2,4,2,4,2,2,3,5,2,4,4,2,2,2,4,2,5,2,3,5,2,4,5,3,81.0,111.0,38,47,85,41.0
2,6,2,2,2,2,2,6,5,2,4,5,1,6,2,2,5,5,2,4,2,4,2,6,2,2,2,3,6,3,4,2,1,4,6,2,2,2,1,2,5,2,2,3,4,3,2,2,2,3,3,5,3,3,2,73.0,104.0,49,26,75,41.0
2,6,5,2,2,3,2,6,5,2,4,5,1,6,1,2,5,2,2,4,2,4,4,2,2,2,2,3,6,3,4,2,1,4,1,2,2,2,3,2,5,2,1,3,4,3,2,2,2,3,3,5,3,3,2,69.6,98.0,49,26,75,41.0
4,6,5,2,2,4,2,2,2,2,4,5,1,6,2,2,5,2,2,1,2,4,4,6,2,2,2,3,6,2,4,2,1,4,1,2,2,2,1,2,5,2,1,2,4,3,2,2,2,3,3,5,3,3,2,74.6,103.0,43,41,84,41.0
